CustomerID,Customer Name,TerritoryID
21829,Carolyn Rana,10
21830,Briana Alonso,10
21831,Yolanda Anand,7
21832,Pedro Gill,7
21833,Terrance Gonzalez,8
21834,Jillian Mehta,8
21835,Susan Sun,8
21836,Kristi Raman,8
21837,Megan Alexander,8
21838,Gerald Ruiz,8
21839,Billy Diaz,10
21840,Stacey Ma,10
21841,Lindsay Nath,10
21842,Neil Navarro,8
21843,Erica He,8
21844,James Long,8
21845,Cameron Miller,7
21846,Kevin Patterson,8
21847,Dominic Madan,10
21848,Jerry Raje,10
21849,Todd Chow,7
21850,Bruce Subram,7
21851,Stuart Railson,8
21852,Eduardo Johnson,8
21853,Stacy Gutierrez,8
21854,Theresa Schmidt,10
21855,Paula Martin,10
21856,Emmanuel Sanchez,10
21857,Jay Dominguez,10
21858,Curtis Lin,10
21859,Monica Kim,7
21860,Jacquelyn Gill,7
21861,Kari Romero,7
21862,Michele Prasad,7
21863,Shawna Anand,8
21864,Martin Lopez,10
21865,Kathryn Andersen,10
21866,Shannon Zhu,7
21867,Michael Ruggiero,7
21868,Aimee Ma,8
21869,Tina Prasad,8
21870,Jenny Raji,10
21871,Devin Adams,9
21872,Alisha Lal,9
21873,Kellie Navarro,9
21874,Brandi Suarez,9
21875,Cedric Nara,9
21876,Philip Rubio,9
21877,Clarence Xu,9
21878,Bryant Rana,9
21879,Louis Ma,9
21880,Marc Gomez,9
21881,Nicole Lewis,9
21882,Jay Ramos,9
21883,Patricia Kapoor,9
21884,Tabitha Gutierrez,9
21885,Rafael Xu,9
21886,Jill Carlson,9
21887,Ashley White,9
21888,Evan Edwards,9
21889,Sheila Navarro,9
21890,Tiffany Zeng,9
21891,Dawn Nara,9
21892,Joan Hernandez,9
21893,Brandi Hernandez,9
21894,David Li,9
21895,Kaylee Gonzalez,9
21896,Roy Subram,9
21897,Francisco Subram,9
21898,Devon Raji,9
21899,Marie Vazquez,9
21900,Robert Jones,1
21901,Elizabeth Taylor,1
21902,Natalie James,4
21903,Fernando Jenkins,4
21904,Chase Sandberg,6
21905,Pedro Hernandez,1
21906,Miranda Simmons,1
21907,Jordan Hall,1
21908,Isabel Hayes,1
21909,Allison Ward,4
21910,Rebekah Perez,8
21911,Joan Ross,7
21912,Colleen Kumar,7
21913,Arthur Blanco,7
21914,Emily Brown,8
21915,Tristan Wood,4
21916,Jesse Evans,6
21917,Dalton Johnson,4
21918,Carol Serrano,4
21919,Melissa Howard,1
21920,Destiny Bennett,4
21921,Lucas Collins,6
21922,Bailey Ward,4
21923,Justin Williams,1
21924,Eduardo Cook,1
21925,Tabitha Dominguez,6
21926,Melanie Henderson,1
21927,Meredith Browning,4
21928,Karl Luo,4
21929,Karen Perry,4
21930,Marissa Perry,4
21931,Marcus Wood,4
21932,Leonard Kumar,4
21933,Nicole Martin,4
21934,Jennifer Cox,4
21935,Victoria Simmons,1
21936,Emma Reed,4
21937,Morgan Ross,4
21938,Savannah Hall,1
21939,Thomas Roberts,6
21940,Alejandro Sharma,4
21941,Gail Moore,4
21942,Julia Roberts,1
21943,Cindy Mehta,9
21944,Daisy Jiménez,9
21945,Pearlie Rusek,9
21946,Michele Deng,9
21947,Diane Romero,9
21948,Ann Madan,9
21949,Clayton Chavez,9
21950,Armando Hernandez,9
21951,Orlando Hernandez,9
21952,Latasha Vazquez,9
21953,Marvin Vazquez,9
21954,Yolanda Andersen,9
21955,Jenny Ferrier,9
21956,Jay Kapoor,9
21957,Kathryn Shen,9
21958,Mallory Blanco,9
21959,Jimmy Dominguez,9
21960,Dawn Liu,9
21961,Chelsea Garcia,9
21962,Kristi Smith,9
21963,Jacquelyn Serrano,9
21964,Devon Nara,9
21965,Bethany Raheem,9
21966,Ross Sai,9
21967,Charles Sanders,9
21968,Jaime Deng,9
21969,Latoya Deng,9
21970,Jada Rivera,9
21971,Warren Shan,9
21972,Mandy She,9
21973,Janet Vazquez,9
21974,Whitney Suri,9
21975,Alfredo Ruiz,9
21976,Jacqueline Torres,9
21977,Phillip Malhotra,9
21978,Tracy Deng,9
21979,Philip Gutierrez,9
21980,Beth Moreno,9
21981,Isabella Henderson,9
21982,Deborah Lal,9
21983,Glenn Liang,9
21984,Kristy Suarez,9
21985,Eddie Torres,9
21986,Kristi Chapman,9
21987,Theodore Dominguez,9
21988,Alisha Zhao,9
21989,Erik Jimenez,9
21990,Alejandro Rai,9
21991,Teresa Gill,9
21992,Alejandro Zhang,9
21993,Craig Sanz,9
21994,Natasha Ruiz,9
21995,Kathryn Raji,9
21996,Amy Gao,9
21997,Dennis Xu,9
21998,Erik Hernandez,9
21999,Julia Barnes,9
22000,Cynthia Chandra,9
22001,Gregory Chander,9
22002,Kristen Chen,9
22003,Jill Navarro,9
22004,Meghan Ortega,9
22005,Pamela Mehta,9
22006,Jon Nara,9
22007,Kaylee Hernandez,1
22008,Alisha Ye,6
22009,Ross Alvarez,4
22010,Henry Lopez,4
22011,Richard Patterson,1
22012,Regina Malhotra,4
22013,Marcus Jenkins,1
22014,Jose Gonzales,6
22015,Mary Turner,6
22016,Terrence Andersen,1
22017,Sharon She,9
22018,Todd Sun,9
22019,Rachel Bryant,6
22020,Jaime Shan,9
22021,Ethan White,1
22022,Christopher Davis,4
22023,Rafael Chen,4
22024,Samuel Chen,4
22025,Riley Peterson,4
22026,Bridget Kennedy,6
22027,Franklin Luo,6
22028,Jodi Shen,9
22029,Laura Gao,9
22030,Barbara Shen,9
22031,Jorge Cai,9
22032,Ivan Fernandez,9
22033,Marshall Zhao,9
22034,Seth Clark,4
22035,Ryan Wilson,4
22036,Gabriella Hall,4
22037,Angela Gonzales,1
22038,Isabella Jackson,4
22039,Marissa Simmons,4
22040,Devin Brown,4
22041,Paige Morris,6
22042,Abigail Bryant,4
22043,Trinity Cox,4
22044,Connor Young,4
22045,Cameron Chen,1
22046,Jasmine Sanders,1
22047,David Gonzales,4
22048,Grace Washington,4
22049,Allen Patel,4
22050,Richard Bailey,6
22051,Lauren Rogers,1
22052,Zachary Butler,4
22053,Jaime Goel,4
22054,Russell Raji,4
22055,Hannah Clark,4
22056,Alex Howard,1
22057,Kyle Ross,1
22058,Jake Zukowski,6
22059,Jonathan Johnson,6
22060,Evan Hill,1
22061,Jenny Goel,4
22062,Cameron Flores,4
22063,Joanna Suarez,9
22064,Lawrence Carlson,9
22065,Roy Martin,9
22066,Paula Munoz,4
22067,Julia Jackson,1
22068,Sean James,4
22069,Bailey Reed,4
22070,Eduardo Brown,4
22071,Gabriel Carter,4
22072,Devin Russell,4
22073,Timothy Sanders,1
22074,Richard Washington,1
22075,Pedro Patel,4
22076,Nelson Vazquez,4
22077,Marvin Rubio,4
22078,William Martin,4
22079,Katherine Perez,6
22080,Caitlin Sanchez,6
22081,Olivia Clark,1
22082,Lucas Barnes,4
22083,David Flores,4
22084,Francis Gomez,4
22085,Toni Mehta,4
22086,Chelsea Sanchez,4
22087,Joan Coleman,4
22088,Hannah Diaz,4
22089,Mason Gray,4
22090,Alexandra Miller,4
22091,Kayla Griffin,1
22092,Andrea Young,1
22093,Sydney Baker,1
22094,Jared Watson,1
22095,Brandon Perry,6
22096,Bryce Cooper,1
22097,David Anderson,6
22098,Katherine Brooks,1
22099,Joel Schmidt,4
22100,Fernando Hall,6
22101,Carol White,1
22102,Eduardo Cox,1
22103,Alexandra Hernandez,4
22104,Richard Adams,4
22105,Taylor Cooper,4
22106,Olivia Long,4
22107,Michael Jones,6
22108,Eduardo Powell,4
22109,Jonathan Mitchell,6
22110,Eduardo King,1
22111,Gabriella King,4
22112,Paige Reed,6
22113,Katherine Garcia,1
22114,Lucas Martin,6
22115,Dalton Rogers,1
22116,Robert Lopez,4
22117,Sydney Perez,6
22118,Jennifer Parker,6
22119,Hailey Flores,4
22120,Jennifer Perry,6
22121,Jackson Henderson,6
22122,Rachel Butler,1
22123,Isabella Bailey,4
22124,Desiree Alonso,3
22125,Zachary Garcia,4
22126,Rachel Ward,4
22127,Marcus Thompson,4
22128,Melissa Perry,6
22129,Chloe Hall,4
22130,Xavier Bryant,4
22131,Jessica Cook,4
22132,Rachael Mehta,4
22133,Xavier Adams,1
22134,Leonard Raji,4
22135,Julia Hernandez,1
22136,Devin Evans,4
22137,Elizabeth Griffin,4
22138,Alexandra Brooks,4
22139,Jaime Pal,4
22140,Makayla Sanchez,1
22141,Jesse Carter,6
22142,Nelson Alonso,4
22143,Summer Prasad,6
22144,Zachary Wang,6
22145,Eduardo Kelly,4
22146,Benjamin Chen,4
22147,Brett Kapoor,9
22148,Candace Prasad,9
22149,Gregory Shen,9
22150,Damien Liang,9
22151,Neil Jimenez,9
22152,Marcus King,4
22153,Alyssa Kelly,4
22154,Yolanda Yuan,6
22155,Steve Cai,9
22156,Jamie Zheng,9
22157,Maria Richardson,1
22158,Amber Phillips,1
22159,David Davis,1
22160,Alex Richardson,1
22161,Rachel Clark,4
22162,Brad Yuan,4
22163,Morgan Scott,4
22164,Destiny Morris,4
22165,Aaron Perez,4
22166,Katherine Gray,1
22167,Colleen Yang,9
22168,Erica Wang,9
22169,Jenny Li,9
22170,Cynthia Martinez,9
22171,Meredith Gonzalez,9
22172,Cesar Sara,9
22173,Bianca Cai,9
22174,Micah Lu,9
22175,Joy Dominguez,9
22176,Alejandro Yang,9
22177,Meghan Suarez,9
22178,Jessica Bell,9
22179,Abby Mehta,9
22180,Joe Srini,9
22181,Gary Romero,9
22182,Madeline Parker,6
22183,Benjamin Jones,1
22184,Jeremy Carter,4
22185,Connor Henderson,4
22186,Jonathan Foster,4
22187,Hannah Russell,1
22188,Sarah Barnes,1
22189,Linda Hernandez,1
22190,Carlos Richardson,4
22191,Jack Adams,1
22192,Henry Zimmerman,1
22193,Toni Garcia,9
22194,Bruce Sai,9
22195,Philip Romero,9
22196,Francis Romero,9
22197,Larry Dominguez,9
22198,Frank Hernandez,9
22199,David Lee,9
22200,Martha Ye,9
22201,Lindsey Luo,9
22202,Roberto Diaz,9
22203,Alisha Zheng,9
22204,Dustin Xie,9
22205,Bobby Saunders,9
22206,Cynthia Rodriguez,9
22207,Nancy Sanchez,9
22208,Candice Liang,9
22209,Cedric Shen,9
22210,Martha Yang,9
22211,Richard Gray,1
22212,Kara Xu,9
22213,Jay Patel,9
22214,Sabrina Ruiz,9
22215,Samuel Lal,4
22216,Marcus Howard,4
22217,Dylan Powell,6
22218,Christian Bryant,1
22219,Juha-Pekka Posti,6
22220,Brandon Sharma,1
22221,Benjamin Kumar,4
22222,Angel Hill,4
22223,Gabrielle Parker,4
22224,Katherine Alexander,4
22225,Jessica Murphy,1
22226,Morgan Sanders,4
22227,Barbara Cai,4
22228,Katelyn Gonzalez,1
22229,Wyatt Perry,4
22230,Jordyn Bennett,6
22231,Grace Brooks,4
22232,Paige Brooks,6
22233,Xavier Martin,6
22234,Katherine Gonzalez,6
22235,Sebastian Peterson,4
22236,Jose Gonzalez,4
22237,Angel Morris,4
22238,Alex Murphy,1
22239,Jesse Cook,4
22240,Miguel Powell,1
22241,Alexandria Washington,1
22242,Cameron Walker,1
22243,Emma Lewis,1
22244,Shelby Howard,1
22245,Evan Lopez,1
22246,Jacqueline Cox,4
22247,Ryan Williams,6
22248,Gary Ramos,4
22249,Kevin Chen,4
22250,Michael Wilson,4
22251,Martha She,6
22252,Makayla Brooks,6
22253,Stephanie Reed,1
22254,Fernando Scott,1
22255,Nicole Rogers,1
22256,Edwin Lu,4
22257,Carrie Romero,4
22258,Jessica Reed,4
22259,Dalton Mitchell,1
22260,Courtney Allen,1
22261,Isaac Allen,4
22262,Marcus Collins,4
22263,Patrick Blue,1
22264,Stephanie Coleman,6
22265,Jeremiah Sanchez,6
22266,Rachel Sanders,4
22267,Brianna Rodriguez,6
22268,Alexandra Barnes,6
22269,Caleb Yang,4
22270,Antonio Gonzales,4
22271,Connor Mitchell,4
22272,Isabella Kelly,4
22273,Patricia Rodriguez,4
22274,Adam Chen,1
22275,Ian Bailey,4
22276,Gabriella Gray,4
22277,Arianna Torres,1
22278,Mariah Gray,6
22279,Riley Kelly,4
22280,Luis Scott,4
22281,Alexia Diaz,4
22282,Jonathan Hughes,1
22283,Eduardo Davis,1
22284,Kristy Sanz,4
22285,Meredith Moreno,6
22286,Gabriel Hughes,4
22287,Megan Griffin,4
22288,Isabel Patterson,1
22289,Thomas Long,4
22290,Jocelyn Jenkins,1
22291,Carlos Morris,4
22292,Stacy Gomez,4
22293,Jasmine Johnson,4
22294,Rachel Brown,4
22295,Jade Morgan,4
22296,Benjamin Johnson,4
22297,Jasmine Garcia,4
22298,Marcus Williams,4
22299,Richard Murphy,6
22300,Kaitlyn Price,1
22301,Abigail Rodriguez,4
22302,Clayton Guo,10
22303,Philip Alonso,7
22304,Jaime Vazquez,10
22305,Anne Carlson,10
22306,Ivan Kapoor,7
22307,Sarah Ross,8
22308,Cassandra Lopez,10
22309,Leah Zhou,10
22310,Christina Sanders,8
22311,Bruce Sara,10
22312,Kristi Mehta,7
22313,Jarrod Martinez,10
22314,Brandy Patel,7
22315,Darren Raman,10
22316,Deanna Sara,7
22317,Karla Nath,8
22318,Ramon Xu,8
22319,Jorge Zhou,7
22320,Danny Gill,10
22321,Alan Zeng,10
22322,Roger Zhao,7
22323,Erica Liang,7
22324,Kari Gill,7
22325,Noah Rodriguez,10
22326,Riley Howard,1
22327,Jake Cai,1
22328,Grace Anderson,1
22329,Grace Peterson,1
22330,Jose Walker,4
22331,Michele Yuan,4
22332,Brittany Bennett,6
22333,Gabriella Watson,1
22334,Juan Serrano,1
22335,Anthony Taylor,1
22336,Frank Moreno,4
22337,Haley Jenkins,4
22338,Thomas Russell,4
22339,Richard Nelson,1
22340,Isaac Young,4
22341,Tristan Washington,1
22342,Jon Lal,1
22343,Brittany Powell,1
22344,Krystal Yang,4
22345,Amanda James,4
22346,Catherine Howard,4
22347,Abigail Long,4
22348,Zoe Torres,4
22349,Mason Morris,6
22350,Riley Powell,1
22351,Sarah Davis,1
22352,Elizabeth Moore,4
22353,Amanda Allen,6
22354,Sara King,6
22355,Logan Jones,4
22356,Charles Ward,4
22357,Justin Lal,4
22358,Sydney Butler,4
22359,Ethan Lee,6
22360,Caleb Collins,1
22361,Nathan White,4
22362,Austin Russell,4
22363,Faith Diaz,6
22364,Katherine Jenkins,4
22365,Sebastian Richardson,4
22366,Logan Henderson,6
22367,Jasmine Griffin,4
22368,Edward Ross,1
22369,Louis Deng,4
22370,Carol Patterson,4
22371,Blake Powell,6
22372,Melanie Perry,4
22373,Gabrielle Bell,6
22374,Luke Patterson,1
22375,Jasmine Williams,4
22376,Marcus Martin,1
22377,Roger Zeng,7
22378,Rebekah Malhotra,7
22379,Fernando Hayes,7
22380,Brendan Nath,8
22381,Hunter Patterson,8
22382,Bethany Xu,10
22383,Devin Jenkins,10
22384,Paige Sanchez,8
22385,Misty Lal,10
22386,Jerome Gill,8
22387,Audrey Romero,8
22388,Bradley Beck,10
22389,Edwin Luo,8
22390,Kelvin Zheng,8
22391,Angela Watson,8
22392,Bailey Gray,7
22393,Chelsea Perez,8
22394,Meagan Suri,7
22395,Jermaine Patel,7
22396,Rebekah Patel,10
22397,Marie Patel,7
22398,Sheila Moreno,8
22399,Arthur Fernandez,9
22400,Ruben Martin,9
22401,Ian Price,9
22402,Clarence Xie,9
22403,Cedric Beck,9
22404,Margaret Xu,9
22405,Leonard Becker,9
22406,Kelvin Shen,9
22407,Carolyn Gonzalez,9
22408,Clarence Shan,9
22409,Candace Madan,9
22410,Cassandra Arthur,9
22411,Amy He,9
22412,Drew Andersen,9
22413,Kristi Diaz,7
22414,Eugene Wu,8
22415,Natalie Phillips,8
22416,Tabitha Romero,10
22417,Shaun Goel,7
22418,Jacob Smith,10
22419,Damien Xu,7
22420,Richard Moore,7
22421,Barbara Sharma,10
22422,Nichole Black,10
22423,Byron Hernandez,7
22424,Edwin Rai,7
22425,Roy Sullivan,7
22426,Heather Zhu,7
22427,Willie Sharma,10
22428,Destiny Smith,10
22429,Jesse Reed,10
22430,Brad Chande,7
22431,Marie Dominguez,7
22432,Bridget Xie,8
22433,Miguel Hill,10
22434,Billy Schmidt,10
22435,Ross Navarro,7
22436,Roger Raji,8
22437,Trisha Zheng,10
22438,Casey Jiménez,7
22439,Tracy Raji,10
22440,Robyn Sanz,7
22441,Andrea Torres,8
22442,Trisha Sun,10
22443,Marvin Suarez,7
22444,Colin Xie,8
22445,Diane Suarez,7
22446,Jake Wu,10
22447,Tara Shan,8
22448,Cindy Weber,7
22449,Heather He,7
22450,Audrey Alvarez,8
22451,Barbara Rai,10
22452,Carly Deng,10
22453,Dakota Long,8
22454,Rebekah Raman,10
22455,Roy Kapoor,8
22456,Brittney Guo,10
22457,Kimberly Cooper,10
22458,Kendra Vazquez,7
22459,Johnny Xu,8
22460,Julio Torres,10
22461,Arturo Luo,10
22462,Lydia Chandra,8
22463,Raymond Chandra,7
22464,Erik Sanz,7
22465,Arturo Shan,7
22466,Raul Tang,7
22467,Neil Alvarez,10
22468,Ruben Gonzalez,10
22469,Sabrina Moreno,8
22470,Carly Tang,10
22471,Joel Martinez,7
22472,Bridget Sharma,7
22473,Clifford Patel,8
22474,Leah Zhu,8
22475,Heidi Rana,10
22476,Shane Martinez,8
22477,Kevin Diaz,8
22478,Carolyn Browning,8
22479,Tammy Malhotra,8
22480,Abby Gonzalez,7
22481,Erik Ortega,8
22482,Cassidy Jenkins,8
22483,Lee Ramos,7
22484,Kristy Ruiz,7
22485,Andy Suarez,7
22486,Jimmy Ruiz,8
22487,Jonathon Gill,7
22488,Frederick Patel,8
22489,Roger Xie,7
22490,Desiree Vazquez,7
22491,Jerry Nara,8
22492,Jorge She,8
22493,Dwayne Sanz,8
22494,Jon Andersen,8
22495,Andy Serrano,7
22496,Christina Brooks,10
22497,Casey Gomez,8
22498,Pedro Jimenez,7
22499,Dawn Zhou,7
22500,Brent Zhao,7
22501,Colin Ye,7
22502,Grace Miller,10
22503,Sandra Zhao,10
22504,Arturo Rai,10
22505,Julie Shen,10
22506,Brenda Prasad,8
22507,Louis Wang,8
22508,Jon Huang,8
22509,Lacey Nara,8
22510,Lori Gill,10
22511,Wendy Suarez,7
22512,Meagan Mehta,7
22513,Kenneth Anand,7
22514,Marvin Johnsen,8
22515,Alexa Morris,7
22516,Adrienne Ortega,8
22517,Luis Adams,8
22518,Jillian Sai,10
22519,Logan Hughes,8
22520,Rodney Torres,10
22521,Christina Rivera,8
22522,Benjamin Hayes,8
22523,Jon Xu,8
22524,Michele Hernandez,7
22525,Julio Gutierrez,8
22526,Jamie Moreno,10
22527,Rachel Flores,7
22528,Jaime Blanco,10
22529,Ross Raman,7
22530,Kelli Jai,10
22531,Tiffany Zhou,7
22532,Ryan Thomas,10
22533,Jake Liu,8
22534,Suzanne Liang,7
22535,Rachael Prasad,10
22536,Brianna Rogers,10
22537,Xavier Jenkins,8
22538,Bianca Wang,7
22539,Randall Sanz,10
22540,Latasha Ramos,10
22541,Stefanie Martinez,8
22542,Teresa Alvarez,7
22543,Jeremy Campbell,1
22544,Maria Evans,6
22545,Brittany Bryant,6
22546,Nicholas Jones,1
22547,Elijah Flores,4
22548,Angela Brooks,4
22549,Isabel Russell,1
22550,Kristopher Rana,10
22551,Andy Rubio,8
22552,Andrea Rusko,7
22553,Melinda Vazquez,10
22554,Gilbert Xu,10
22555,Ethan Taylor,7
22556,Oscar Griffin,7
22557,Jason Scott,10
22558,Ernest Ye,10
22559,Stacy Vazquez,10
22560,Casey Jai,10
22561,Katie Nara,7
22562,Kelli Li,7
22563,Darren Weber,8
22564,Autumn Sun,10
22565,Brenda Subram,8
22566,Damien Pal,10
22567,Glenn Zhu,7
22568,Autumn Wu,8
22569,Johnny Goel,10
22570,Jackson Yang,10
22571,Armando Vazquez,9
22572,Karen Cai,9
22573,Lance Sanz,9
22574,Randy Zheng,9
22575,Orlando Blanco,9
22576,Tony Xu,9
22577,Bryant Sai,9
22578,Juan Vazquez,9
22579,Kara Lal,9
22580,Alexis Long,9
22581,Theresa Vazquez,9
22582,Evelyn Madan,9
22583,Troy Sara,9
22584,Meagan Lopez,7
22585,Kelvin He,8
22586,Derek Shen,10
22587,Gina Alonso,8
22588,Teresa Martin,10
22589,Cynthia Suri,10
22590,Oscar Hughes,8
22591,Jon Becker,8
22592,Lindsey Anand,10
22593,Thomas Johnson,7
22594,Gabriella James,10
22595,Nicolas Xie,7
22596,Omar Xu,10
22597,Rachael Chandra,8
22598,Donald Sanchez,8
22599,Philip Gill,10
22600,Maurice Kumar,10
22601,Aimee Gao,7
22602,Kelli Andersen,10
22603,Autumn He,7
22604,Wyatt Simmons,10
22605,Derrick Schmidt,10
22606,Alfredo Hernandez,8
22607,Whitney Gonzalez,8
22608,Arthur Munoz,10
22609,Clarence Cai,8
22610,Brent Chen,8
22611,Chad Deng,10
22612,Franklin Huang,7
22613,Dale Luo,10
22614,Tommy Shan,10
22615,Misty Xu,8
22616,Jake Zhang,10
22617,Andres Nath,8
22618,Rosa Cai,10
22619,Robin Hernandez,8
22620,Stefanie Suri,8
22621,Xavier Davis,8
22622,Neil Sanz,10
22623,Jamie Suarez,8
22624,Sandra Wu,7
22625,Meagan Patel,7
22626,Arturo Anand,7
22627,Shawna Sharma,8
22628,Marshall Lu,8
22629,Matthew Rodriguez,10
22630,Roger Wu,10
22631,Theodore Serrano,10
22632,Tabitha Perez,7
22633,Claudia Zhao,8
22634,Giraldo Sandoval,10
22635,Kristi Hernandez,10
22636,Stacey Zhu,10
22637,Ana Alexander,10
22638,Kristi Gutierrez,8
22639,Lori Munoz,10
22640,Caleb Li,10
22641,Abigail Diaz,7
22642,Garrett Rivera,10
22643,Brenda Suri,10
22644,Marc Ortega,8
22645,Isabella Murphy,7
22646,Cara She,10
22647,Taylor Martinez,7
22648,Kaitlin Srini,7
22649,Corey Tang,7
22650,Kristina Suri,8
22651,Frederick Sara,7
22652,Gilbert Shan,8
22653,Carolyn Dominguez,10
22654,Orlando Romero,7
22655,Lucas Young,8
22656,Willie Goel,10
22657,Clinton Suarez,10
22658,Devin Rodriguez,7
22659,Shawna Luo,8
22660,Monica Lopez,8
22661,Tracy Shan,7
22662,Tyrone Carlson,10
22663,Terrence Deng,7
22664,Dawn Yang,7
22665,Orlando Diaz,8
22666,Mayra Srini,8
22667,Roy Rana,10
22668,Adrienne Hernandez,10
22669,Lindsay Raji,10
22670,Erika Sanz,10
22671,Wyatt King,10
22672,Crystal Wu,10
22673,Andy Gill,7
22674,Troy Prasad,8
22675,Alexandra Winston,7
22676,Stefanie Jordan,7
22677,Reginald Carlson,8
22678,Sydney Lee,8
22679,Derrick Dominguez,8
22680,Lee Suarez,8
22681,Tristan Barnes,7
22682,Willie Luo,7
22683,David Garcia,7
22684,Lauren Cooper,8
22685,Barbara Ma,8
22686,Wayne Anand,10
22687,Javier Jiménez,10
22688,Seth Perez,8
22689,Gilbert Zheng,7
22690,Kurt Luo,7
22691,Gerald Raman,7
22692,Paula Alonso,7
22693,Darryl Gao,7
22694,Molly Kapoor,8
22695,Darren Martin,10
22696,Kari Vazquez,7
22697,Harold Sara,7
22698,Bradley Andersen,7
22699,Clarence Chande,8
22700,Gina Serrano,8
22701,Anne Navarro,8
22702,Patricia Gonzalez,7
22703,Melvin Raji,7
22704,Bethany Raje,7
22705,Adriana Kapoor,8
22706,Andy Ruth,8
22707,Haley Russell,8
22708,Anne Ruiz,7
22709,Tamara Gao,7
22710,Trisha Zhao,8
22711,Isaiah Hernandez,8
22712,Monique Romero,7
22713,Joseph Miller,6
22714,Angelica Alexander,6
22715,Marcus Watson,6
22716,Caleb Nelson,1
22717,Nicole Watson,1
22718,Zachary Simmons,4
22719,Jesse Brooks,4
22720,Jonathan Alexander,4
22721,Colleen Lin,1
22722,Tina Fernandez,4
22723,Alexander Anderson,4
22724,Noah Evans,4
22725,Richard Gonzales,1
22726,Anna Morris,1
22727,Jodi She,1
22728,Arianna Russell,6
22729,Seth Nelson,4
22730,Timothy Perez,6
22731,Brandon Henderson,4
22732,Sean Turner,6
22733,Alexandria Powell,1
22734,Maria Adams,4
22735,Katherine Jones,1
22736,Katherine Morgan,1
22737,Heidi Sai,4
22738,Haley Diaz,4
22739,Destiny Rodriguez,6
22740,Kimberly Rogers,4
22741,Darryl He,1
22742,Nathan Nelson,1
22743,Kaylee Murphy,1
22744,Edward Wright,4
22745,Alexandria Patterson,4
22746,Erica Zhang,4
22747,Brianna Martinez,4
22748,Adam Phillips,6
22749,Miranda Patterson,1
22750,Jesse Gonzalez,4
22751,Samuel Rodriguez,4
22752,Daniel Brown,1
22753,Hailey Morgan,1
22754,Robert Foster,1
22755,Christian Brown,6
22756,Jon Nath,4
22757,Savannah Peterson,4
22758,Katherine Jackson,1
22759,Julia Ramirez,1
22760,Hunter Chen,1
22761,Eduardo Price,1
22762,Melissa Diaz,1
22763,Rebecca Gonzalez,1
22764,Chase Brooks,1
22765,Luis Collins,6
22766,Cassidy Hayes,1
22767,Luis Hernandez,1
22768,Aaron Zhang,4
22769,Benjamin Martin,4
22770,Chloe Morgan,4
22771,Mason King,6
22772,Erin Watson,6
22773,Autumn Zhang,1
22774,Caleb Alexander,1
22775,Madison Martinez,4
22776,Julia Perry,4
22777,Tyler Garcia,1
22778,Monique Dominguez,4
22779,Lance Ruiz,4
22780,Jennifer Rogers,4
22781,Hunter Powell,4
22782,Dakota Wood,4
22783,Isaac Green,1
22784,Nicholas Jackson,4
22785,Oscar Perry,6
22786,Wyatt Goldstein,1
22787,Andrea Sanchez,4
22788,Jordan Jenkins,4
22789,Richard Taylor,4
22790,Luke Phillips,4
22791,Taylor Jenkins,4
22792,Thomas Carter,1
22793,Antonio Jenkins,1
22794,Kelli Deng,10
22795,Tara Yuan,7
22796,Brad Nath,7
22797,Leonard She,8
22798,Heidi Fernandez,10
22799,Riley Alexander,10
22800,Dwayne Alvarez,7
22801,Alicia Raje,8
22802,Ann Van,8
22803,Marshall Shan,8
22804,Kelly Butler,8
22805,Cristina Goel,8
22806,Crystal Sun,8
22807,Cindy Garcia,10
22808,Ebony Suri,10
22809,Martin Sara,8
22810,Nathaniel Sanchez,8
22811,Brent Stone,10
22812,Destiny Washington,10
22813,Jerry Deng,10
22814,Edwin Kumar,7
22815,Margaret Wang,8
22816,Erica Cai,8
22817,Calvin Nath,8
22818,Janet Ruiz,10
22819,Daisy Alvarez,10
22820,Alex Nelson,7
22821,Wendy Munoz,8
22822,Devin Anderson,10
22823,Isabel Alexander,10
22824,April Nath,7
22825,Kelli Zeng,10
22826,Christian Russell,10
22827,Clayton Gao,7
22828,Francisco Suri,10
22829,Chelsea Chandra,7
22830,Lee Travers,8
22831,Victor Ruiz,7
22832,Martin Gonzalez,7
22833,Bruce Prasad,7
22834,Darryl Zhou,8
22835,Alan Zhang,8
22836,Michele Sai,8
22837,Sergio Chandra,10
22838,Cedric Rai,10
22839,Brandy Mehta,9
22840,Dominic Sullivan,9
22841,Douglas Martinez,9
22842,Michele Nara,9
22843,Tiffany Lu,9
22844,Marie Arun,9
22845,Jake Chen,9
22846,Frank Gutierrez,9
22847,Jaclyn Chen,9
22848,Peter Pal,9
22849,Kristopher Suri,9
22850,Devon Luo,9
22851,Kaylee Edwards,9
22852,Billy Alonso,9
22853,Tasha Pal,9
22854,Ebony Mehta,9
22855,Summer Sai,9
22856,Lance Carlson,9
22857,Julio Romero,9
22858,Deborah Tang,9
22859,Arianna Sanders,9
22860,Cedric Kumar,9
22861,Devin Hughes,1
22862,Derrick Navarro,4
22863,Hunter Thomas,1
22864,Mason Hall,1
22865,Stephanie Hall,4
22866,William Thompson,8
22867,Max Ruiz,8
22868,Ernest Sun,7
22869,Rafael Lu,10
22870,Barbara Chen,7
22871,David Coleman,1
22872,Sara Bailey,1
